probe_id	gene_id	symbol
33802_at	3162	HMOX1
33803_at	7056	THBD
33804_at	2185	PTK2B
33805_at	9857	CEP350
33806_at	64771	C6orf106
33807_at	22874	PLEKHA6
33808_at	7005	TEAD3
33809_at	2770	GNAI1
33810_at	8295	TRRAP
33812_at	8728	ADAM19
33813_at	7133	TNFRSF1B
33814_at	10298	PAK4
33815_at	7372	UMPS
33816_at	4650	MYO9B
33818_at	7415	VCP
33819_at	3945	LDHB
33821_at	60481	ELOVL5
33822_at	4926	NUMA1
33823_at	950	SCARB2
33824_at	3856	KRT8
33825_at	12	SERPINA3
33826_at	25792	CIZ1
33827_at	10443	N4BP2L2
33828_at	6605	SMARCE1
33829_at	54741	LEPROT
33830_at	54741	LEPROT
33831_at	1387	CREBBP
33832_at	2537	IFI6
33833_at	6709	SPTAN1
33834_at	6387	CXCL12
33835_at	23270	TSPYL4
33837_at	6731	SRP72
33838_at	7917	BAG6
33839_at	3709	ITPR2
33840_at	7163	TPD52
33841_at	80256	FAM214B
33842_at	80256	FAM214B
33843_g_at	80256	FAM214B
33844_at	9125	CNOT9
33847_s_at	1027	CDKN1B
33848_r_at	1027	CDKN1B
33849_at	10135	NAMPT
33850_at	4134	MAP4
33851_at	29105	CFAP20
33852_at	7072	TIA1
33853_s_at	8828	NRP2
33854_at	51382	ATP6V1D
33855_at	2885	GRB2
33856_at	8933	RTL8C
33857_at	55968	NSFL1C
33858_at	55968	NSFL1C
33859_at	10284	SAP18
33860_at	23352	UBR4
33861_at	4848	CNOT2
33862_at	8613	PLPP3
33863_at	10525	HYOU1
33864_at	10771	ZMYND11
33865_at	10771	ZMYND11
33866_at	7171	TPM4
33867_s_at	5937	RBMS1
33868_at	84271	POLDIP3
33869_at	6777	STAT5B
33870_at	51780	KDM3B
33871_s_at	2350	FOLR2
33872_at	23266	ADGRL2
33873_at	6944	VPS72
33875_at	8992	ATP6V0E1
33876_at	25937	WWTR1
33878_at	80303	EFHD1
33879_at	10280	SIGMAR1
33880_at	2181	ACSL3
33881_at	2181	ACSL3
33882_at	26056	RAB11FIP5
33883_at	10278	EFS
33884_s_at	10277	UBE4B
33885_at	22889	KIAA0907
33886_at	10006	ABI1
33887_at	9146	HGS
33888_at	10120	ACTR1B
33889_s_at	9993	DGCR2
33890_at	8490	RGS5
33891_at	25932	CLIC4
33892_at	5318	PKP2
33894_at	10276	NET1
33895_at	26751	SH3YL1
33896_at	2033	EP300
33897_at	55361	PI4K2A
33898_at	10445	MCRS1
33899_at	223	ALDH9A1
338_at	22926	ATF6
33900_at	10272	FSTL3
33901_at	2030	SLC29A1
33902_at	2819	GPD1
33904_at	1365	CLDN3
33905_at	8932	MBD2
33906_at	10534	SSSCA1
33907_at	8672	EIF4G3
33908_at	823	CAPN1
33909_at	10262	SF3B4
33910_at	5789	PTPRD
33911_at	5789	PTPRD
33912_at	10269	ZMPSTE24
33913_at	7916	PRRC2A
33914_r_at	2235	FECH
33915_at	84193	SETD3
33916_at	11188	NISCH
33917_at	2036	EPB41L1
33918_s_at	8479	HIRIP3
33919_at	7106	TSPAN4
33920_at	1729	DIAPH1
33921_at	2542	SLC37A4
33922_at	7799	PRDM2
33923_s_at	7799	PRDM2
33924_at	23258	DENND5A
33925_at	4900	NRGN
33926_at	56252	YLPM1
33927_i_at	56252	YLPM1
33928_r_at	56252	YLPM1
33929_at	2817	GPC1
33930_at	23256	SCFD1
33931_at	2879	GPX4
33932_at	2935	GSPT1
33933_at	10406	WFDC2
33934_at	26054	SENP6
33935_at	27101	CACYBP
33936_at	2581	GALC
33937_at	23333	DPY19L1
33938_g_at	23333	DPY19L1
33939_at	3736	KCNA1
33940_at	54435	HCG4
33941_at	4185	ADAM11
33942_s_at	6812	STXBP1
33943_at	2495	FTH1
33944_at	334	APLP2
33945_at	959	CD40LG
33946_at	1859	DYRK1A
33947_at	2827	GPR3
33948_at	1395	CRHR2
33949_at	1395	CRHR2
33950_g_at	1395	CRHR2
33951_at	3766	KCNJ10
33952_at	80317	ZKSCAN3
33955_at	3592	IL12A
33956_at	23643	LY96
33959_at	9808	KIAA0087
33960_s_at	774	CACNA1B
33962_at	5251	PHEX
33963_at	566	AZU1
33964_at	1420	CRYGC
33965_at	6346	CCL1
33966_at	3574	IL7
33967_at	3111	HLA-DOA
33968_at	7681	MKRN3
33969_at	3467	IFNW1
33970_at	4112	MAGEB1
33971_f_at	1618	DAZL
33972_r_at	1618	DAZL
33973_at	4888	NPY6R
33974_at	10633	RASL10A
33975_at	685	BTC
33976_at	3175	ONECUT1
33977_at	2672	GFI1
33978_at	5244	ABCB4
33979_at	6037	RNASE3
33980_at	5207	PFKFB1
33981_at	3565	IL4
33982_f_at	7594	ZNF43
33983_at	9398	CD101
33984_at	3326	HSP90AB1
33985_s_at	3326	HSP90AB1
33986_r_at	3326	HSP90AB1
33988_at	7009	TMBIM6
33989_f_at	7009	TMBIM6
33990_at	213	ALB
33991_g_at	213	ALB
33992_at	213	ALB
33993_at	4637	MYL6
33994_g_at	4637	MYL6
33995_at	2980	GUCA2A
33996_at	4829	NMBR
33997_at	2549	GAB1
33998_at	4922	NTS
33999_f_at	28387	IGHV5-78
339_at	858	CAV2
34000_r_at	28387	IGHV5-78
34001_at	7754	ZNF204P
34002_at	3284	HSD3B2
34003_at	7167	TPI1
34004_at	4352	MPL
34005_at	5284	PIGR
34006_s_at	5599	MAPK8
34007_at	2918	GRM8
34008_at	28954	REM1
34009_at	30848	CTAG2
34010_at	58504	ARHGAP22
34011_at	8739	HRK
34013_f_at	5449	POU1F1
34014_f_at	5449	POU1F1
34015_at	5737	PTGFR
34016_s_at	4363	ABCC1
34017_s_at	4363	ABCC1
34018_at	1310	COL19A1
34019_at	1136	CHRNA3
34020_at	551	AVP
34021_at	3558	IL2
34022_at	2921	CXCL3
34023_at	2205	FCER1A
34024_at	1184	CLCN5
34025_at	2559	GABRA6
34026_at	100861554	LINC00563
34028_at	2842	GPR19
34029_at	1758	DMP1
34030_at	7287	TULP1
34031_i_at	889	KRIT1
34033_s_at	11027	LILRA2
34034_at	9754	STARD8
34035_at	6554	SLC10A1
34036_at	115426	UHRF2
34037_at	3578	IL9
34038_at	6540	SLC6A13
34039_at	9437	NCR1
34040_s_at	9437	NCR1
34041_at	6367	CCL22
34042_at	1101	CHAD
34043_at	84830	ADTRP
34044_at	11077	HSF2BP
34045_at	196993	CT62
34046_at	23616	SH3BP1
34047_at	5017	OVOL1
34048_at	2712	GK2
34050_at	116285	ACSM1
34051_at	23143	LRCH1
34052_at	2054	STX2
34053_at	11055	ZPBP
34054_at	970	CD70
34055_at	91	ACVR1B
34056_g_at	91	ACVR1B
34057_at	9153	SLC28A2
34058_at	7700	ZNF141
34062_at	2116	ETV2
34063_at	9400	RECQL5
34064_s_at	9436	NCR2
34065_at	9480	ONECUT2
34066_at	9563	H6PD
34067_at	164656	TMPRSS6
34068_f_at	6756	SSX1
34069_s_at	6760	SS18
34070_s_at	64714	PDIA2
34073_s_at	2779	GNAT1
34074_s_at	2779	GNAT1
34075_at	10336	PCGF3
34077_at	2833	CXCR3
34078_s_at	1557	CYP2C19
34079_at	8552	INE1
34080_at	10004	NAALADL1
34082_at	54434	SSH1
34083_at	283459	GATC
34084_at	6718	AKR1D1
34085_at	6169	RPL38
34086_at	9294	S1PR2
34087_at	3776	KCNK2
34088_at	11247	NXPH4
34089_at	22997	IGSF9B
34090_at	8705	B3GALT4
34091_s_at	7431	VIM
34096_at	22995	CEP152
340_at	4148	MATN3
34102_at	3933	LCN1
34105_f_at	3507	IGHM
34106_at	2768	GNA12
34107_at	5208	PFKFB2
34108_g_at	5208	PFKFB2
34109_at	5625	PRODH
34111_s_at	27185	DISC1
34112_r_at	3275	PRMT2
34113_at	6121	RPE65
34114_at	390616	ANKRD34C
34115_at	23431	AP4E1
34116_at	785	CACNB4
34117_at	4026	LPP
34118_at	482	ATP1B2
34119_at	79962	DNAJC22
34122_at	1447	CSN2
34123_at	54516	MTRF1L
34125_at	7101	NR2E1
34126_at	9024	BRSK2
34127_at	9390	SLC22A13
34128_at	10317	B3GALT5
34129_at	9515	STXBP5L
34130_at	9515	STXBP5L
34131_at	23657	SLC7A11
34132_at	22987	SV2C
34133_at	57826	RAP2C
34136_s_at	26716	OR2H1
34137_at	26716	OR2H1
34138_at	2775	GNAO1
34139_at	6754	SSTR4
34140_at	81698	LINC00597
34143_at	1134	CHRNA1
34144_at	10333	TLR6
34145_at	10333	TLR6
34146_at	4968	OGG1
34147_g_at	4968	OGG1
34148_at	6496	SIX3
34149_at	5356	PLRG1
34150_at	25834	MGAT4C
34151_at	26093	CCDC9
34152_at	6295	SAG
34153_at	6295	SAG
34154_at	1141	CHRNB2
34155_s_at	7299	TYR
34157_f_at	8332	HIST1H2AL
34158_s_at	6507	SLC1A3
34159_at	30816	ERVW-1
34161_at	4025	LPO
34162_at	11030	RBPMS
34163_g_at	11030	RBPMS
34165_at	26257	NKX2-8
34166_at	6534	SLC6A7
34167_s_at	6534	SLC6A7
34168_at	1791	DNTT
34169_s_at	4952	OCRL
34170_s_at	5311	PKD2
34171_at	56926	NCLN
34172_s_at	8227	AKAP17A
34173_s_at	53942	CNTN5
34174_s_at	23266	ADGRL2
34176_at	57228	SMAGP
34177_at	8704	B4GALT2
34178_at	9278	ZBTB22
34179_at	9278	ZBTB22
34180_at	9639	ARHGEF10
34181_at	175	AGA
34182_at	3340	NDST1
34183_at	26112	CCDC69
34184_at	10297	APC2
34185_at	57060	PCBP4
34186_at	57060	PCBP4
34187_at	5939	RBMS2
34188_at	490	ATP2B1
34189_at	9869	SETDB1
34190_at	1690	COCH
34191_at	167227	DCP2
34192_at	157680	VPS13B
34193_at	10752	CHL1
34194_at	53405	CLIC5
34195_at	57798	GATAD1
34196_at	57798	GATAD1
34197_at	5296	PIK3R2
34198_at	5783	PTPN13
34199_at	10802	SEC24A
341_at	5724	PTAFR
34200_at	1185	CLCN6
34201_at	10294	DNAJA2
34202_at	25945	NECTIN3
34203_at	1264	CNN1
34206_at	116985	ARAP1
34207_at	23288	IQCE
34208_at	57468	SLC12A5
34209_at	80271	ITPKC
34210_at	1043	CD52
34211_at	55578	SUPT20H
34212_at	23287	AGTPBP1
34213_at	23286	WWC1
34214_at	9865	TRIL
34215_at	8227	AKAP17A
34216_at	8609	KLF7
34217_at	8609	KLF7
34219_at	3641	INSL4
34220_at	51460	SFMBT1
34221_at	22993	HMGXB3
34222_at	57795	BRINP2
34223_at	1441	CSF3R
34224_at	3995	FADS3
34226_at	11183	MAP4K5
34227_i_at	10216	PRG4
34228_r_at	10216	PRG4
34229_s_at	7355	SLC35A2
34230_r_at	7355	SLC35A2
34231_at	11143	KAT7
34232_at	4820	NKTR
34233_i_at	4820	NKTR
34234_f_at	4820	NKTR
34235_at	221395	ADGRF5
34236_at	390940	PINLYP
34237_at	10767	HBS1L
34238_at	3547	IGSF1
34239_at	90634	N4BP2L1
34240_s_at	90634	N4BP2L1
34241_at	2626	GATA4
34242_at	26013	L3MBTL1
34243_i_at	26013	L3MBTL1
34244_r_at	26013	L3MBTL1
34245_at	221749	PXDC1
34246_at	221749	PXDC1
34247_at	8492	PRSS12
34248_at	8492	PRSS12
34249_at	7957	EPM2A
34250_at	440073	IQSEC3
34251_at	3215	HOXB5
34252_at	55122	AKIRIN2
34253_at	23279	NUP160
34254_at	5900	RALGDS
34255_at	8694	DGAT1
34256_at	8869	ST3GAL5
34257_at	9863	MAGI2
34258_at	4289	MKLN1
34259_at	23277	CLUH
34260_at	9894	TELO2
34261_at	5833	PCYT2
34262_at	1730	DIAPH2
34263_s_at	1730	DIAPH2
34264_at	23623	RUSC1
34265_at	6447	SCG5
34268_at	10287	RGS19
34269_at	26098	EDRF1
34270_at	23658	LSM5
34271_at	10930	APOBEC2
34272_at	5999	RGS4
34273_at	5999	RGS4
34274_at	22828	SCAF8
34275_s_at	5978	REST
34276_at	22981	NINL
34277_at	770	CA11
34278_at	1964	EIF1AX
34281_at	7447	VSNL1
34282_at	9603	NFE2L3
34283_at	64131	XYLT1
34284_at	8100	IFT88
34285_at	23276	KLHL18
34286_at	10286	BCAS2
34287_at	23275	POFUT2
34288_at	57007	ACKR3
34290_f_at	9862	MED24
34291_at	2193	FARSA
34292_at	8269	TMEM187
34293_at	3801	KIFC3
34294_at	3801	KIFC3
34296_at	4281	MID1
34298_at	3697	ITIH1
34299_at	23598	PATZ1
342_at	5167	ENPP1
34300_at	23598	PATZ1
34302_at	8666	EIF3G
34303_at	219654	ZCCHC24
34304_s_at	6303	SAT1
34305_at	5093	PCBP1
34306_at	4154	MBNL1
34307_at	9375	TM9SF2
34308_at	8334	HIST1H2AC
34309_at	1357	CPA1
34310_at	353	APRT
34311_at	2745	GLRX
34312_at	10499	NCOA2
34313_at	10499	NCOA2
34314_at	6240	RRM1
34315_at	10939	AFG3L2
34316_at	6210	RPS15A
34317_g_at	6210	RPS15A
34318_at	11230	PRAF2
34319_at	6286	S100P
34320_at	284119	CAVIN1
34321_i_at	10447	FAM3C
34322_r_at	10447	FAM3C
34323_at	9318	COPS2
34324_at	1203	CLN5
34325_at	10084	PQBP1
34326_at	1315	COPB1
34327_at	6596	HLTF
34328_s_at	6596	HLTF
34329_at	5062	PAK2
34330_at	9167	COX7A2L
34331_at	2047	EPHB1
34332_at	10007	GNPDA1
34333_at	9929	JOSD1
34334_at	1948	EFNB2
34335_at	1948	EFNB2
34336_at	3735	KARS
34337_s_at	22823	MTF2
34338_at	1155	TBCB
34339_at	80777	CYB5B
34340_at	80777	CYB5B
34341_at	5471	PPAT
34342_s_at	6696	SPP1
34343_at	6770	STAR
34344_at	8518	IKBKAP
34345_at	24148	PRPF6
34346_at	5571	PRKAG1
34347_at	25915	NDUFAF3
34348_at	10653	SPINT2
34349_at	11231	SEC63
34350_at	6249	CLIP1
34351_at	5335	PLCG1
34352_at	5092	PCBD1
34353_at	23244	PDS5A
34354_at	2263	FGFR2
34355_at	4204	MECP2
34358_at	6150	MRPL23
34359_at	51020	HDDC2
34360_s_at	51020	HDDC2
34361_at	9159	PCSK7
34362_at	6518	SLC2A5
34363_at	6414	SELENOP
34364_at	10450	PPIE
34365_at	10450	PPIE
34366_g_at	10450	PPIE
34367_at	26227	PHGDH
34368_at	3066	HDAC2
34369_at	9927	MFN2
34370_at	372	ARCN1
34371_at	9989	PPP4R1
34372_at	10075	HUWE1
34373_at	10075	HUWE1
34374_g_at	10075	HUWE1
34375_at	6347	CCL2
34376_at	11142	PKIG
34377_at	477	ATP1A2
34378_at	123	PLIN2
34379_at	26284	ERAL1
34380_at	30968	STOML2
34381_at	1350	COX7C
34382_at	1641	DCX
34383_at	7398	USP1
34384_at	4363	ABCC1
34385_at	6391	SDHC
34386_at	8930	MBD4
34387_at	9926	LPGAT1
34388_at	7373	COL14A1
34389_at	7373	COL14A1
34390_at	8974	P4HA2
34391_at	3476	IGBP1
34392_s_at	5861	RAB1A
34393_r_at	5861	RAB1A
34394_at	23394	ADNP
34395_at	9925	ZBTB5
34396_at	171023	ASXL1
34397_at	51747	LUC7L3
34398_at	10808	HSPH1
34399_at	5741	PTH
343_s_at	5167	ENPP1
34400_at	27089	UQCRQ
34401_at	7386	UQCRFS1
34402_at	11171	STRAP
34403_at	4240	MFGE8
34404_at	50813	COPS7A
34405_at	8078	USP5
34406_at	23241	PACS2
34407_at	5919	RARRES2
34408_at	6253	RTN2
34409_at	26020	LRP10
34410_at	4597	MVD
34411_at	9061	PAPSS1
34413_at	81565	NDEL1
34414_at	23392	KIAA0368
34415_at	91	ACVR1B
34416_at	867	CBL
34417_at	349152	DPY19L2P2
34418_at	22866	CNKSR2
34419_at	5890	RAD51B
34420_at	7352	UCP3
34421_g_at	7352	UCP3
34422_r_at	7352	UCP3
34423_at	25854	FAM149A
34424_at	22865	SLITRK3
34425_at	3140	MR1
34426_at	3140	MR1
34427_g_at	3140	MR1
34428_at	3764	KCNJ8
34429_at	8174	MADCAM1
34430_at	2875	GPT
34431_at	2100	ESR2
34432_at	9047	SH2D2A
34433_at	1796	DOK1
34434_at	6360	CCL16
34435_at	366	AQP9
34436_at	10786	SLC17A3
34437_at	7288	TULP2
34438_at	5272	SERPINB9
34439_at	9447	AIM2
34440_at	25787	DGCR9
34442_at	339479	BRINP3
34443_at	339479	BRINP3
34444_at	9142	TMEM257
34445_at	9910	RABGAP1L
34446_at	9910	RABGAP1L
34447_at	1137	CHRNA4
34448_s_at	835	CASP2
34449_at	835	CASP2
34450_at	2984	GUCY2C
34451_at	51678	MPP6
34452_at	167	CRISP1
34453_at	1556	CYP2B7P
34456_s_at	2736	GLI2
34457_at	7781	SLC30A3
34458_at	6278	S100A7
34459_at	10443	N4BP2L2
34460_at	9256	TSPOAP1
34461_at	6847	SYCP1
34462_at	6339	SCNN1D
34463_at	1773	DNASE1
34464_at	1610	DAO
34465_at	6247	RS1
34466_at	3360	HTR4
34467_g_at	3360	HTR4
34468_at	3360	HTR4
34469_at	28	ABO
34470_at	22797	TFEC
34471_at	4626	MYH8
34472_at	8323	FZD6
34473_at	7100	TLR5
34474_at	375346	TMEM110
34476_r_at	2069	EREG
34477_at	7404	UTY
34478_at	9230	RAB11B
34479_at	8503	PIK3R3
34480_at	1014	CDH16
34481_at	7409	VAV1
34482_at	79441	HAUS3
34483_at	946	SIGLEC6
34484_at	10564	ARFGEF2
34487_at	4287	ATXN3
34488_i_at	25794	FSCN2
34489_f_at	25794	FSCN2
34490_f_at	25794	FSCN2
34491_at	8638	OASL
34492_at	375035	SFT2D2
34493_at	8794	TNFRSF10C
34494_at	9509	ADAMTS2
34495_r_at	23546	SYNGR4
34496_at	9487	PIGL
34497_at	9014	TAF1B
34498_at	8875	VNN2
34499_at	89	ACTN3
344_s_at	1267	CNP
34500_at	9478	CABP1
34501_at	860	RUNX2
34502_g_at	860	RUNX2
34503_at	284001	CCDC57
34504_at	6694	SPP2
34505_at	57538	ALPK3
34506_at	210	ALAD
34507_s_at	22853	LMTK2
34508_r_at	22853	LMTK2
34509_at	8972	MGAM
34510_at	81620	CDT1
34512_at	152	ADRA2C
34513_at	7253	TSHR
34514_at	7253	TSHR
34515_g_at	7253	TSHR
34516_at	6557	SLC12A1
34517_at	3157	HMGCS1
34518_at	23105	FSTL4
34519_at	4883	NPR3
34520_at	610	HCN2
34521_at	9175	MAP3K13
34523_at	337	APOA4
34524_at	55966	AJAP1
34525_at	9623	TCL1B
34529_at	729678	LINC00847
34530_at	729678	LINC00847
34531_at	23769	FLRT1
34533_at	146691	TOM1L2
34534_at	4988	OPRM1
34535_at	4988	OPRM1
34536_g_at	4988	OPRM1
34538_at	145678	LOC145678
34539_at	10821	OR7E12P
34540_at	2899	GRIK3
34541_at	30850	CDR2L
34542_at	26330	GAPDHS
34543_at	4084	MXD1
34544_at	10308	ZNF267
34545_at	440193	CCDC88C
34546_at	1669	DEFA4
34547_at	11189	CELF3
34548_at	1584	CYP11B1
34550_at	1812	DRD1
34551_at	5458	POU4F2
34552_at	2520	GAST
34553_at	9108	MTMR7
34554_at	2742	GLRA2
34555_at	3846	KRTAP5-9
34556_at	3857	KRT9
34557_at	4157	MC1R
34558_at	4987	OPRL1
34559_at	388818	KRTAP26-1
34560_at	6276	S100A5
34561_at	2206	MS4A2
34562_at	10773	ZBTB6
34563_at	9928	KIF14
34564_at	2044	EPHA5
34565_at	1446	CSN1S1
34566_at	797	CALCB
34567_at	1539	CYLC2
34568_at	3884	KRT33B
34569_at	6664	SOX11
34570_at	6233	RPS27A
34571_at	2780	GNAT2
34572_at	766	CA7
34573_at	1944	EFNA3
34574_at	4110	MAGEA11
34576_at	4107	MAGEA8
34578_at	6445	SGCG
34579_r_at	11144	DMC1
34580_at	4985	OPRD1
34581_s_at	2035	EPB41
34582_at	6506	SLC1A2
34583_at	2322	FLT3
34584_at	7596	ZNF45
34585_at	1746	DLX2
34586_s_at	1746	DLX2
34587_at	8288	EPX
34588_i_at	265	AMELX
34589_f_at	265	AMELX
34590_at	1270	CNTF
34591_at	1735	DIO3
34592_at	6218	RPS17
34593_g_at	6218	RPS17
34594_at	9712	USP6NL
34595_at	4640	MYO1A
34596_at	1448	CSN3
34598_at	7143	TNR
34599_at	7275	TUB
345_at	4248	MGAT3
34600_s_at	7275	TUB
34602_at	2220	FCN2
34603_at	5132	PDC
34604_at	6532	SLC6A4
34605_at	11016	ATF7
34606_s_at	11016	ATF7
34607_at	29851	ICOS
34610_at	10399	RACK1
34611_at	7745	ZKSCAN8
34612_at	795	S100G
34613_at	23217	ZFR2
34614_at	3765	KCNJ9
34615_at	3859	KRT12
34616_at	2165	F13B
34617_at	7274	TTPA
34618_at	3549	IHH
34619_at	1823	DSC1
34620_at	5079	PAX5
34621_at	3849	KRT2
34622_at	1671	DEFA6
34623_at	1670	DEFA5
34624_at	1030	CDKN2B
34625_at	3906	LALBA
34626_at	3090	HIC1
34627_at	3886	KRT35
34628_at	6875	TAF4B
34629_at	9537	TP53I11
34630_s_at	1770	DNAH9
34631_at	2070	EYA4
34632_r_at	2814	GP5
34633_s_at	2814	GP5
34634_s_at	3363	HTR7
34635_at	3363	HTR7
34636_at	246	ALOX15
34637_f_at	124	ADH1A
34638_r_at	124	ADH1A
34639_at	6927	HNF1A
34640_at	6927	HNF1A
34641_at	5858	PZP
34642_at	7534	YWHAZ
34643_at	6191	RPS4X
34644_at	567	B2M
34645_at	6188	RPS3
34646_at	6201	RPS7
34648_at	6745	SSR1
34649_at	6745	SSR1
34650_at	5139	PDE3A
34651_at	1312	COMT
34652_at	4861	NPAS1
34653_at	5913	RAPSN
34654_at	8776	MTMR1
34655_at	4355	MPP2
34656_at	4355	MPP2
34657_at	11215	AKAP11
34658_at	5620	PRM2
34659_at	9631	NUP155
34660_at	6039	RNASE6
34661_at	23274	CLEC16A
34662_at	84864	RIOX2
34663_at	2213	FCGR2B
34664_at	2213	FCGR2B
34667_at	4799	NFX1
34668_at	9197	SLC33A1
34669_at	7030	TFE3
34670_at	4125	MAN2B1
34671_at	10623	POLR3C
34672_at	9882	TBC1D4
34673_r_at	50810	HDGFRP3
34674_at	6271	S100A1
34675_at	11037	STON1
34676_at	116987	AGAP1
34678_at	26509	MYOF
34679_at	613	BCR
34680_s_at	9861	PSMD6
34681_at	9723	SEMA3E
34683_at	10658	CELF1
34684_at	5965	RECQL
34685_at	79912	PYROXD1
34686_at	108	ADCY2
34687_at	57380	MRS2
34688_at	23271	CAMSAP2
34690_at	6601	SMARCC2
34691_f_at	10093	ARPC4
34692_r_at	10093	ARPC4
34693_at	10610	ST6GALNAC2
34694_at	6603	SMARCD2
34695_at	6603	SMARCD2
34696_at	26275	HIBCH
34697_at	4040	LRP6
34698_at	2775	GNAO1
34699_at	23607	CD2AP
346_s_at	185	AGTR1
34700_at	10612	TRIM3
34701_at	1742	DLG4
34702_f_at	387590	TPTEP1
34703_f_at	10086	HHLA1
34704_r_at	10086	HHLA1
34705_at	27095	TRAPPC3
34706_at	23269	MGA
34707_at	1107	CHD3
34708_at	8547	FCN3
34709_r_at	10735	STAG2
34712_at	23268	DNMBP
34713_at	9371	KIF3B
34714_at	25939	SAMHD1
34715_at	2305	FOXM1
34716_at	10772	SRSF10
34717_s_at	10772	SRSF10
34718_at	3480	IGF1R
34719_at	2744	GLS
34720_at	4781	NFIB
34721_at	2289	FKBP5
34722_at	7077	TIMP2
34723_at	1353	COX11
34724_at	2909	ARHGAP35
34725_at	2909	ARHGAP35
34726_at	784	CACNB3
34727_at	10768	AHCYL1
34728_g_at	10768	AHCYL1
34729_at	7216	TRO
34730_g_at	7216	TRO
34731_at	22984	PDCD11
34732_at	3799	KIF5B
34733_at	10291	SF3A1
34734_at	3998	LMAN1
34735_at	6093	ROCK1
34736_at	891	CCNB1
34737_at	10466	COG5
34739_at	54874	FNBP1L
34740_at	2309	FOXO3
34741_at	7029	TFDP2
34742_at	598	BCL2L1
34743_at	23513	SCRIB
34744_at	3035	HARS
34745_at	9693	RAPGEF2
34746_at	124222	PAQR4
34747_at	4323	MMP14
34748_at	25780	RASGRP3
34749_at	1318	SLC31A2
34750_r_at	22890	ZBTB1
34751_at	22890	ZBTB1
34752_at	140609	NEK7
34753_at	6845	VAMP7
34754_at	57147	SCYL3
34755_at	10038	PARP2
34756_g_at	10038	PARP2
34757_at	10038	PARP2
34758_at	8893	EIF2B5
34759_at	7779	SLC30A1
34761_r_at	8754	ADAM9
34762_at	9025	RNF8
34763_at	9126	SMC3
34764_at	23395	LARS2
34765_at	9933	PUM3
34766_r_at	29957	SLC25A24
34767_at	64112	MOAP1
34768_at	81542	TMX1
34769_at	2166	FAAH
34770_at	1326	MAP3K8
34771_at	8612	PLPP2
34772_at	10391	CORO2B
34773_at	6902	TBCA
34774_at	5538	PPT1
34775_at	10103	TSPAN1
34776_at	23580	CDC42EP4
34777_at	133	ADM
34778_at	131578	LRRC15
34779_at	27090	ST6GALNAC4
34780_at	23654	PLXNB2
34781_at	10671	DCTN6
34782_at	3720	JARID2
34783_s_at	9184	BUB3
34784_at	11078	TRIOBP
34785_at	23389	MED13L
34786_at	55818	KDM3A
34787_at	4898	NRDC
34788_at	399665	FAM102A
34789_at	5269	SERPINB6
34790_at	39	ACAT2
34792_at	10768	AHCYL1
34793_s_at	5358	PLS3
34794_r_at	5358	PLS3
34795_at	5352	PLOD2
34796_at	23471	TRAM1
34797_at	8611	PLPP1
34798_at	573	BAG1
34799_at	90410	IFT20
347_s_at	6228	RPS23
34800_at	26018	LRIG1
34801_at	9924	PAN2
34802_at	1292	COL6A2
34803_at	219333	USP12
34804_at	55186	SLC25A36
34805_at	79080	CCDC86
34806_at	11251	PTGDR2
34807_at	10539	GLRX3
34808_at	23387	SIK3
34809_at	23387	SIK3
34810_at	57017	COQ9
34811_at	518	ATP5G3
34812_at	64689	GORASP1
34813_at	1964	EIF1AX
34814_at	10054	UBA2
34815_at	57634	EP400
34816_at	57634	EP400
34817_s_at	11273	ATXN2L
34818_at	2119	ETV5
34819_at	8763	CD164
34820_at	5764	PTN
34821_at	25901	CCDC28A
34822_at	7159	TP53BP2
34823_at	1803	DPP4
34824_at	29978	UBQLN2
34825_at	51567	TDP2
34826_at	6389	SDHA
34827_at	8408	ULK1
34828_at	5438	POLR2I
34830_at	81552	VOPP1
34831_at	9922	IQSEC1
34832_s_at	9922	IQSEC1
34833_at	26017	FAM32A
34834_at	23386	NUDCD3
34835_at	23385	NCSTN
34836_at	5878	RAB5C
34837_at	23384	SPECC1L
34838_at	84263	HSDL2
34839_at	10531	PITRM1
34840_at	256987	SERINC5
34843_at	9658	ZNF516
34844_at	9658	ZNF516
34845_at	25813	SAMM50
34846_at	816	CAMK2B
34847_s_at	816	CAMK2B
34848_at	2222	FDFT1
34849_at	6301	SARS
34850_at	10477	UBE2E3
34851_at	6790	AURKA
34852_g_at	6790	AURKA
34854_at	57019	CIAPIN1
34855_at	10914	PAPOLA
34856_at	27122	DKK3
34857_at	79572	ATP13A3
34858_at	23510	KCTD2
34859_at	10916	MAGED2
34860_g_at	10916	MAGED2
34861_at	2802	GOLGA3
34862_at	51097	SCCPDH
34863_s_at	51097	SCCPDH
34864_at	27013	CNPPD1
34865_at	4726	NDUFS6
34866_at	4249	MGAT5
34867_at	2170	FABP3
34868_at	23381	SMG5
34869_at	11155	LDB3
34870_at	11155	LDB3
34871_at	91782	CHMP7
34872_at	91782	CHMP7
34873_at	10529	NEBL
34874_at	10908	PNPLA6
34875_r_at	9821	RB1CC1
34876_at	1362	CPD
34877_at	3716	JAK1
34878_at	10051	SMC4
34879_at	8813	DPM1
34880_at	79171	RBM42
34881_at	29895	MYLPF
34883_at	9921	RNF10
34884_at	1373	CPS1
34885_at	9144	SYNGR2
34886_at	5962	RDX
